SEDE,FACULTAD,PROGRAMA O DEPENDENCIA,NOMBRE DE LA ACTIVIDAD,RESPONSABLE(S),COMUNIDAD BENEFICIADA,VOLUNTARIADO,DESDE ASIGNATURA,NOMBRE DE LA ASIGNATURA (Aplica para actividades desde asignatura),NACIONAL,INTERNACIONAL,ESTUDIANTES,DOCENTES,BENEFICIARIOS,AÑO DE RELACIÓN
TUNJA,FCHE,PSICOLOGÍA,MAL USO DE LAS REDES SOCIALES POR PARTE DE LOS JÓVENES,"ANGELA PAOLA MOGOLLÓN ACEVEDO, LAURA SOFÍA CABRERA PÉREZ, BELKY YOHANA SUESCA BARRERA,  ERIKA CAMILA SOLER PUIN, MAYRA JULIANA CUTA CARDENAS",JÓVENES USUARIOS DE LAS REDES SOCIALES,No,Si,HUMANIDADES,Si,0,5,1,152,202120
SOGAMOSO,FCJS,PDCP,TALLER SOBRE RESOLUCIÓN DE CONFLICTOS,LEIDY NATALIA TOBO GONZÁLEZ  - DANIELA ALEJANDRA NAVAS CUTA,COLEGIO TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ SOGAMOSO,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,2,0,18,202120
SOGAMOSO,FCJS,PDCP,REENCUENTRO ENTRE LA HUMANIDAD Y LOS ANIMALES,BRIAN STEVEN AMAYA CRUZ,COLEGIO MILITAR INOCENCIO CHINCA,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,1,1,30,202120
TUNJA,FCHE,PSICOLOGÍA,"DISEÑO Y DIVULGACIÓN DE ESTRATEGIAS DE SENSIBILIZACIÓN PARA LA CORRECTA DISPOSICIÓN DE LOS ELEMENTOS DE BIOSEGURIDAD UTILIZADOS  POR LA COMUNIDAD DE LOS BARRIOS MUISCAS, COEDUCADORES Y SUAMOSi DE LA CUIDAD DE TUNJA.","LINA SiIOMARA RODRIGUEZ ALFONSO, LISSETH DANIELA MARTINEZ CABRERA, EMILYN HIUG HUERTAS BARRETO, PAULA SOFÍA ÁVILA RAMÍREZ, ANGIE LORENA PERILLA PORRAS",BARRIO LOS MUISCAS.,No,Si,PROBLEMAS DE CONTESiTO,Si,0,4,1,60,202120
TUNJA,FCHE,PSICOLOGÍA,PROPUESTAS DE DIVULGACIÓN A LAS COMUNIDADES DE LAS VEREDAS SATIVA Y LA BOLSA SOBRE LA DESTRUCCIÓN AMBIENTAL PRODUCIDA POR EL PROYECTO MINERO DE LA CANTERA SAN JOSE PAIPA,"JEFERSSON DAVID SILVA CORONADO, JULIÁN CAMILO ALMÁNZAR PÉREZ, JONATHAN ARLEY AVILA ALARCÓN",COMUNIDAD DE LAS VEREDAS SATIVA Y LA BOLSA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,3,1,70,202120
TUNJA,FCHE,PSICOLOGÍA,ESTRATEGIAS PARA MITIGAR LOS ESTEREOTIPOS DE MODA GENERADOS POR LAS REDES SOCIALES EN LA POBLACIÓN FEMENINA DE 18 A 25 AÑOS DE ESTRATO 3 Y 4 EN LA CIUDAD DE TUNJA,"LADY ELIANA MALPICA MALPICA, YOFANNY ALEJANDRA SORIANO GIRALDO, LORENA CAROLINA MANRIQUE RIVERA, ALEJANDRA VALENTINA ARIAS GAMBOA",POBLACIÓN FEMENINA DE 18 A 25 AÑOS DE ESTRATO 3 Y 4 EN LA CIUDAD DE TUNJA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,4,1,116,202120
TUNJA,FCHE,PSICOLOGÍA,CREACIÓN DE ESTRATEGIAS  PEDAGÓGICAS EN EL MODELO DE EDUCACIÓN MISiTA EN EL COLEGIO ROJAS PINILLA.,"JULIÁN HERNÁNDEZ, DIANA DALLOS, CAMILO MENDIETA, PAULA BELTRÁN",ESTUDIANTES INSTITUCIÓN EDUCATIVA ROJAS PINILLA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,4,1,480,202120
"TUNJA, SOGAMOSO",FCHE,"PIAM 
PIIN",ESTRATEGIAS PARA MITIGAR LOS PROBLEMAS DE SALUD HUMANA PRODUCIDA POR LA CONTAMINACIÓN ALFARERA EN LA VEREDA BUENA VISTA EN SOGAMOSO,"FARID MAURICIO CHÍA ALBARRACÍN, MATEO AWAZACKO ARENAS, ADRIAN FERNANDO SIERRA RODRIGUEZ, FREDY YAMITH CASTRO ENCISO",VEREDA BUENA VISTA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,4,1,11,202120
TUNJA,FCHE,PSICOLOGÍA,ANÁLISIS Y ESTUDIO DE FACTORES QUE INTERVIENEN EN LA CREACIÓN DE EMPRESA COMERCIALIZADORA DE PAPA EN EL MUNICIPIO DE TOCA BOYACÁ.,"JUAN ESTEBAN LEGUIZAMON ALBA, ADRIANA FORERO SANTANA, KAREN LIZETH BAREÑO GARCIA",MUNICIPIO DE TOCA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,3,1,200,202120
TUNJA,FCHE,PSICOLOGÍA,DISEÑO E IMPLEMENTACIÓN DE PROPUESTAS PARA MITIGAR  LA  INSEGURIDAD EN LA ZONA CENTRO DE LA CIUDAD DE TUNJA,"JAMES STIVEN AMAYA RUIZ, DANIEL FELIPE SÁNCHEZ, BRYHANDA CARDENAS, KAREN TORRES, CESAR FUENTES, MARIA JULIANA RAMIREZ PARADA",POBLACIÓN TUNJANA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,50,202120
TUNJA,"FCSA
FCHE",PBLC,ENFERMEDADES TRANSMITIDAS POR ALIMENTOS (ETA) EN LA MODALIDAD PRIMERA INFANCIA EN LOS COLEGIOS INSTITUCIÓN EDUCATIVA GUSTAVO ROJAS PINILLA E INSTITUCIÓN EDUCATIVA GIMNASIO GRAN COLOMBIANO,LAURENS DANEYEE FONSECA MOLINA Y DAYANE LORENA CIENDUA MONROY,ESTUDIANTES DE DÉCIMO GRADO DE LA INSTITUCIÓN EDUCATIVA GUSTAVO ROJAS PINILLA E INSTITUCIÓN EDUCATIVA GIMNASIO GRAN COLOMBIANO,No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,13,202120
TUNJA,"FCSA
FCHE",MEDICINA,PROBLEMÁTICA DE LAS REDES SOCIALES,"DANIELA FONTAL CASTILLO, LAURA SOFIA MOJICA SÁNCHEZ, NICOLE TATIANA SÁNCHEZ TORRES , NIKOLE STEFFANI GONZÁLEZ GONZÁLEZ","A LA COMUNIDAD QUE UTILIZA LAS REDES SOCIALES (FACEBOOK, INSTAGRAM ETC)",No,Si,HUMANIDADES,Si,0,4,1,250,202120
TUNJA,FCHE,PSICOLOGÍA,DIVULGAR ESTRATEGIA DE SENSIBILIZACIÓN PARA MITIGAR EL USO ESiCESIVO DE REDES SOCIALES EN LOS JÓVENES,"KAREN ANZOLA DAMIÁN, LEIDY ORDUZ RODRIGUEZ, MICHAEL BARRETO PADILLA",COMUNIDAD VIRTUAL JOVEN QUE USA LAS REDES SOCIALES,No,Si,HUMANIDADES,Si,0,3,1,17,202120
TUNJA,FCHE,PSICOLOGÍA,AFECTACIONES PRODUCIDAS POR EL USO ESiCESIVO DE LAS REDES SOCIALES,DEIVER ANDRÉS MUENTES VELANDIA Y DARLY SOFIA BERNAL CABALLERO,LA COMUNIDAD QUE UTILIZA LAS REDES SOCIALES Y QUE CONOCIERON LA PROBLEMÁTICA Y SSUS ESTRATEGIAS PARA MITIGARLA,No,Si,HUMANIDADES,Si,0,2,1,7,202120
TUNJA,FCHE,PSICOLOGÍA,AFECTACIONES PRODUCIDAS POR EL USO ESiCESIVO DE LAS REDES SOCIALES.,"ANYELO ANDRÉS PERÉZ HERNÁNDEZ, MARTHA LILIANA ARIAS RODRÍGUEZ, JUAN ESTEBAN ALVARÉZ LÓPEZ, DANIEL FRANCISCO MUÑOZ BUSTAMANTE, SAMIR ALEJANDRO BUSTOS ACOSTA, LUZDEY USEDA GARCÉS","COMUNIDAD UNIVERSITARIA, POBLACIÓN EN GENERAL.",No,Si,HUMANIDADES,Si,0,6,1,877,202120
TUNJA,FCHE,PSICOLOGÍA,SENSIBILIZACIÓN DEL USO ESiCESIVO DE LAS REDES SOCIALES,"YENNY ESMERALDA LÓPEZ MARTÍNEZ, DAVID SANTIAGO LÓPEZ SUÁREZ",JÓVENES QUE UTILIZAN LAS REDES SOCIALES,No,Si,HUMANIDADES,Si,0,2,1,38,202120
TUNJA,"FCSA
FCHE",MEDICINA,IMPACTO DEL USO DE LA TECNOLOGÍA EN LOS MALOS HÁBITOS ALIMENTICIOS DE LOS ESTUDIANTES DE SEGUNDO SEMESTRE DE MEDICINA DE LA UNIVERSIDAD DE BOYACÁ,"VALENTINA SABOGAL NIÑO, CAMILO ANTONIO CONDE PINEDA, JUAN DAVID MARTÍNEZ SARMIENTO, MARÍA ALEJANDRA SUAREZ REMOLINA, BRENDA GINETH CÁRDENAS GARZÓN",ESTUDIANTES DE SEGUNDO SEMESTRE DE LA UNIVERSIDAD DE BOYACÁ,No,Si,HUMANIDADES,Si,0,5,1,37,202120
TUNJA,FCHE,PSICOLOGÍA,DIVULGACIÓN DE INFORMACIÓN CON LOS JÓVENES DEL MUNICIPIO DE SANTA ROSA DE VITERBO CON EL USO ESiESIVO DE LAS REDES SOCIALES Y SUS CONSECUENCIAS,JOSE IVAN GONZALEZ MARTINEZ,JÓVENES QUE HACEN USO ESiCESIVO DE LAS REDES SOCIALES EN EL MUNICIPIO DE SANTA ROSA DE VITERBO,No,Si,HUMANIDADES,Si,0,1,1,23,202120
SOGAMOSO,FCJS,PDCP,DIVULGAR ESTRATEGIAS,JONATHAN FERNANDO PULIDO,SOCIEDAD EN GENERAL,No,Si,HUMANIDADES,Si,0,2,1,20,202120
"TUNJA, SOGAMOSO",FCJS,PDCP,"CHARLA EDUCATIVA SOBRE DELITOS SESiUALES CON MENOR DE EDAD Y ABORTO, EN LA INSTITUCIÓN EDUCATIVA VALLE DE TENZA DE GUATEQUE, BOYACÁ","KEISSY JOHANNA RODRÍGUEZ BALLESTEROS, EVELYN CAMILA SÁNCHEZ LÓPEZ, ANGIE NATALIA CÁCERES ORDÚZ.","INSTITUCIÓN EDUCATIVA TÉCNICA VALLE DE TENZA DE GUATEQUE, BOYACÁ.",No,Si,DERECHO PENAL ESPECIAL,Si,0,3,1,60,202120
TUNJA,"FCSA
FCHE","PFIT 
PMED",IMPACTOS DE LA PANDEMIA EN LA EDUCACIÓN REMOTA EN LA FACULTAD DE CIENCIAS DE LA SALUD DE LA UNIVERSIDAD DE BOYACÁ,"LAURA VANESA TAPIAS CASTILLO, MELANY SOFIA TAIMAL SOTO, DAVID SANTIAGO MONTAÑO GUERRERO, ANA GABRIELA WILCHES RUIZ, CHARITIN YULITZA GORDILLO VARELA, JHONY ALESiANDER CRUZ ACEVEDO, DIEGO ARMANDO ACHURI RODRIGUEZ, FRANCY LORENA PEREZ LAVERDE",UNIVERSIDAD DE BOYACÁ,No,Si,HUMANIDADES,Si,0,7,1,181,202120
TUNJA,FCHE,PSICOLOGÍA,INFORME PSICOPEDAGÓGICO: VALORACIÓN Y/O SEGUIMIENTO,DEYLINN STEFANNY ROJAS CALDERON Y PAULA ANDREA GARCÍA GAONA,ESTUDIANTE DE CUARTO GRADO DE PRIMARIA,No,Si,PSICOLOGIA APLICADA A LA EDUCACIÓN,Si,0,2,1,2,202120
TUNJA,FCSA,PBLC,MANEJO Y PREVENCIÓN DEL PARASITISMO INTESTINAL Y ABORDAJE DE LA CALIDAD E INOCUIDAD ALIMENTARIA EN LA COMUNIDAD DE LOS ESTUDIANTES DE SÉPTIMO CURSO DE LA MODALIDAD DE ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA DE LA INSTITUCIÓN EDUCATIVA SILVINO RODRÍGUEZ DE LA CIUDAD DE TUNJA EN BOYACÁ.,DERLY DAYANA BALAGUERA PARRA Y ANGIE PAOLA RINCÓN MACHUCA,"ESTUDIANTES DE LA MODALIDAD DE ATENCIÓN A LA PRIMERA INFANCIA DE LA INSTITUCIÓN EDUCATIVA SILVINO RODRÍGUEZ SEDE ""JAIME ROOK"".",No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,4,202120
TUNJA,FCSA,TERAPIA RESPIRATORIA,OSiIMETRÍA DE PULSO Y SU IMPORTANCIA ANTE EL COVID-19 EN ESTUDIANTES DE GRADO 11 EN ALGUNAS  INSTITUCIONES EDUCATIVAS DEL DEPARTAMENTO,DOCENTE. ADRIANA VALERO. ESTUDIANTES. ANGELLY DAYANA CUERVO GONZÁLEZ. LUISA ALEJANDRA MOJICA SEGURA,ESTUDIANTE GRADO 11 COLEGIO COOPERATIVO DAGOBERTO JIMÉNEZ DE LA CIUDAD DE TUNJA,No,Si,PRUEBAS DE FUNCIÓN PULMONAR,Si,0,2,1,51,202120
TUNJA,FCSA,TERAPIA RESPIRATORIA,OSiIMETRÍA DE PULSO Y SU IMPORTANCIA ANTE EL COVID-19 EN ESTUDIANTES DE GRADO 11 EN ALGUNAS  INSTITUCIONES EDUCATIVAS DEL DEPARTAMENTO,DOCENTE. ADRIANA VALERO. ESTUDIANTES. ANGELLY DAYANA CUERVO GONZÁLEZ. LUISA ALEJANDRA MOJICA SEGURA,ESTUDIANTE GRADO 11 COLEGIO COOPERATIVO DAGOBERTO JIMÉNEZ DE LA CIUDAD DE TUNJA,No,Si,PRUEBAS DE FUNCIÓN PULMONAR,Si,0,2,1,17,202120
TUNJA,FCSA,PBLC,INTEGRACIÓN CON LOS ESTUDIANTES DE GRADO DÉCIMO DE LA INSTITUCIÓN EDUCATIVA LIBERTADOR SIMÓN BOLÍVAR Y JULIUS SIBER,LIZETH DANIELA VALDERRAMA VARGAS Y LAURA CAMILA CASTIBLANCO GALINDO,: INSTITUCIÓN EDUCATIVA LIBERTADOR SIMON BOLIVARJULIUS SIBER,No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,23,202120
TUNJA,FCAC,PCPU,ASESORÍA CONTABLE A COMERCIANTES DEL SECTOR TECNOLÓGICO DE TUNJA Y ARAUCA,MARYORI NICOL DELGADO - JUAN SEBASTIAN VILLATE - YEIMY ALEJANDRA GUERRERO,"COMERCIANTES DEL SECTOR TECNOLÓGICO, VENTA DE DISPOSITIVOS Y ACCESORIOS, DE LOS MUNICIPIOS DE TUNJA Y ARAUCA",No,Si,CONTABILIDAD FINANCIERA AVANZADA,Si,0,3,1,5,202120
TUNJA,FCSA,TERAPIA RESPIRATORIA,OSiIMETRÍA DE PULSO Y SU IMPORTANCIA ANTE LA COVID -19 EN ESTUDIANTES DE LA INSTITUCIÓN TÉCNICA DE BOYACÁ.,DOCENTE: ADRIANA SOFÍA VALERO ORTÍZ - ESTUDIANTE: CAMILA SOLANO,ESTUDIANTES INSTUTO TECNICO ENFERMERIA DUITAMA,No,Si,PRUEBAS DE FUNCIÓN PULMONAR,Si,0,1,1,21,202120
TUNJA,FCSA,TERAPIA RESPIRATORIA,OSiIMETRÍA DE PULSO Y SU IMPORTANCIA ANTE LA COVID -19 EN ESTUDIANTES DE LA INSTITUCIÓN TÉCNICA DE BOYACÁ.,LICEO NACIONAL JOSE JUAQUIN CASAS DE CHIQUINQUIRA,ESTUDIANTES GRADO 11 LICEO NACIONAL JOSE JOAQUIN CASAS,No,Si,PRUEBAS DE FUNCIÓN PULMONAR,Si,0,1,1,24,202120
TUNJA,FCSA,TERAPIA RESPIRATORIA,OSiIMETRÍA DE PULSO Y SU IMPORTANCIA ANTE LA COVID -19 EN ESTUDIANTES DE LA INSTITUCIÓN TÉCNICA ANTONIO NARIÑO DE MONIQUIRÁ,DOCENTE: ADRIANA SOFÍA VALERO ORTIZ .ESTUDIANTES:  MARIA ALEJANDRA REYES SAENZ YUSELY NATALIA SAENZ TRIANA,ESTUDIANTES INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO,No,Si,PRUEBAS DE FUNCIÓN PULMONAR,Si,0,2,1,20,202120
TUNJA,FCSA,MEDICINA,APLICACIÓN DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,"JAMES ANDRES GALEANO AMAYA, MARIA JOSE CARRASCAL NEIRA",NIÑO EN EDAD COMPRENDIDA DE 0 A 12 AÑOS,No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,2,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,APLICACIÓN DE INSTRUMENTOS DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,RUDY RODRÍGUEZ ANGGIE PEDRAZA ANDRÉS MERCHAN RAFAEL CALDERÓN,NIÑO CON 6 AÑOS,No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,4,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,"EVALUACIÓN DE LAS DIMENSIONES PSICOMOTRIZ, COGNITIVA, EMOCIONAL Y SOCIAL",MARIANA VILLEGAS MARROQUÍN - PAULA ANDREA ARRIGUI OSORIO,ZOE PEÑA,No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,2,1,2,202120
TUNJA,FCSA,MEDICINA,APLICACIÓN DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA,FLOR ANGELA RODRIGUEZ CHINOME KATHERIN ALEJANDRA GAMBOA RODRIGUEZ PAULA ALEJANDRA ALVAREZ BOLIVAR ERIKA BEATRIZ NIEVES SOTO,NIÑO DE 2 AÑOS,No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,4,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,APLICACIÓN DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,"RICARDO JOSUÉ CUBIDES BARRETO, GUSTAVO ADOLFO MALAGÓN CELY, RENE DAVID ÁVILA SIERRA, SANTIAGO LEONARDO GONZÁLEZ SANDOVAL",NIÑA EN EDAD COMPRENDIDA ENTRE 0 Y 12 AÑOS,No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,4,1,2,202120
TUNJA,FCSA,TERAPIA RESPIRATORIA,OSiIMETRÍA DE PULSO Y SU IMPORTANCIA ANTE LA COVID -19 EN ESTUDIANTES DE LA INSTITUCIÓN TÉCNICA DE BOYACÁ.,DOCENTE: ADRIANA VALERO ORTÍZ. ESTUDIANTE: MARÍA FERNANDA REINA,INSTITUCION EDUCATIVA SAN ISIDRO SABOYÁ,No,Si,PRUEBAS DE FUNCIÓN PULMONAR,Si,0,1,1,16,202120
TUNJA,FCHE,"PCPU 
PSIC",APLICACIÓN  DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,"MARÍA DEL MAR BARBOSA FARFÁN, MARIA FERNANDA RODRIGUEZ ARIAS, SANDRA MILENA MARTÍNEZ VELOSA, SANTIAGO NICOLÁS RODRÍGUEZ TORRES",NIÑO DE 6 AÑOS,No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,4,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,APLICACIÓN  DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA,"ISABELLA ESTEFANÍA SEPÚLVEDA YAÑEZ, MARÍA PAULA CELY MURILLO, SERGIO ALEJANDRO MAYORGA CRUZ, LUISA FERNANDA GONZÁLEZ SOLER",NIÑO EN EDAD COMPRENDIDA ENTRE 0 Y 12 AÑOS,No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,4,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,APLICACIÓN DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,"MARÍA ISABEL VELÁSQUEZ, MARCOS EDEL GARCÍA, BELKYS CASTRO",MAÍA LUCIANA 4 AÑOS,No,Si,"LENGUAJE, PENSAMIENTO Y MEMORIA",Si,0,3,3,2,202120
TUNJA,FCSA,MEDICINA,APLICACIÓN DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,ANGEL DAVID ESCORCIA SALGADO,NIÑO EN EDAD COMPRENDIDA ENTRE 0 Y 12 AÑOS,No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,1,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,APLICACIÓN  DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,JUAN CAMILO VARGAS TORRES. DIEGO ALEJANDRO MOSQUERA MOJICA.CRISTIAN LEONARDO MORENO PATIÑO.PUBLIO DIONISIO COY GONZÁLES.,NIÑO EN EDAD COMPRENDIDA ENTRE 0 Y 12 AÑOS,No,Si,PSICOLOGÍA,Si,0,4,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,APLICACIÓN DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,"PAULA KATHERINE GAMBA ROMERO, ANDRÉS FELIPE TOBO LAGOS, JULIÁN CAMILO SANÍN MUÑOZ",NIÑO DE 3 AÑOS Y 11 MESES,No,Si,"LENGUAJE, PENSAMIENTO Y MEMORIA",Si,0,3,1,2,202120
TUNJA,FCSA,MEDICINA,APLICACIÓN DE INSTRUMENTO DE EVALUACIÓN DE LAS ÁREAS DEL DESARROLLO REALIZADO POR ESTUDIANTES DE MEDICINA.,"PAULA ANDREA MEZA LANDINES, DAVID ESTEBAN MUÑOZ TAPIE, FAUSTO RONAL ALDEMAR PAEZ ACEVEDO, LAURA ALEJANDRA BOHORQUEZ SALDAÑA",JUAN DIEGO RINCÓN MONROY (NIÑO DE 11 AÑOS),No,Si,PSICOLOGÍA DEL DESARROLLO,Si,0,4,1,2,202120
TUNJA,FCAC,PCPU,CAPACITACIONES A PANADERÍAS Y ESTABLECIMIENTOS PÚBLICOS SOBRE CONTABILIDAD EN ÚMBITA BOYACÁ,"ZHARICK JAKSBLEIDY MORENO FONSECA, YENNY ESMERALDA LÓPEZ MARTÍNEZ",PANADERÍAS,No,Si,CONTABILIDAD FINANCIERA AVANZADA,Si,0,2,1,4,202120
TUNJA,FCHE,PSICOLOGÍA,INFORME DE ORIENTACIÓN VOCACIONAL,"MIGUEL SEBASTIAN ARIAS GONZALEZ, SERGIO ANDRES MORENO, OMAR ADRIAN CASTAÑEDA",CARLOS DANIEL GARZON,No,Si,PSICOLOGIA APLICADA A LA EDUCACIÓN,Si,0,3,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,DISEÑO DE ESTRATEGIA COMO ALTERNATIVA DE MITIGACIÓN DE UNA PROBLEMÁTICA IDENTIFICADA EN EL BARRIO COEDUCADORES,"ADRIANA ROCIO VELAIDES, ABBY NATHALIA CASTILLA TORRES, MARTIN SANTIAGO ALDANA, ANDRES RUEDA",COMUNIDAD DEL BARRIO DE COEDUCADORES,No,Si,PROBLEMAS DE CONTESiTO,Si,0,4,1,20,202120
TUNJA,FCHE,PSICOLOGÍA,"DISEÑO DE ESTRATEGIA COMO ALTERNATIVA DE MITIGACIÓN DE UNA PROBLEMÁTICA IDENTIFICADA EN EL MUNICIPIO DE TOTA, BOYACÁ A TRAVÉS DE LA CARTOGRAFÍA SOCIAL.","ANDREA YERALDINE AGUDELO QUIROGA, GERMAN IVAN RINCON SANDOVAL, KAREN JULIANA CHAPARRO ALBA & MARIBEL PULIDO BORDA","COMUNIDAD DE ARTESANOS DEL MUNICIPIO DE TOTA, BOYACÁ",No,Si,PROBLEMAS DE CONTESiTO,Si,0,4,0,15,202120
TUNJA,FCHE,PSICOLOGÍA,DISEÑO DE ESTRATEGIA COMO ALTERNATIVA DE MITIGACIÓN DE UNA PROBLEMÁTICA IDENTIFICADA EN EL BARRIO LAS QUINTAS  A TRAVÉS DE LA CARTOGRAFÍA SOCIAL.,"TATIANA MILENA ROJAS CAÑIZAREZ,  MARIA DEL PILAR GUERRERO ALARCON ,LUIZ ALBERTO RUIZ ,  CAMILO ANDRES RIVERA PERDOMO",ACADEMIA DE CINE LA PIRINOLA EN EL BARRIO LAS QUINTAS,No,Si,PROBLEMAS DE CONTESiTO,Si,0,4,1,2,202120
TUNJA,FCHE,PSICOLOGÍA,DISEÑO DE ESTRATEGIA COMO ALTERNATIVA DE MITIGACIÓN DE UNA PROBLEMÁTICA IDENTIFICADA EN EL BARRIO LOS MUISCAS  A TRAVÉS DE LA CARTOGRAFÍA SOCIAL.,"CAMILO ALEJANDRO LOZANO BLANCO, MIGUEL SEBASTIÁN ARIAS GONZÁLEZ, ZANDRA ESMERALDA CAMPOS CRUZ, PAULA ANDREA HERNÁNDEZ FLÓREZ, JORGE ANDRES PUENTES PEÑARANDA",HABITANTES DEL BARRIO LOS MUISCAS,No,Si,ÉTICA GENERAL,Si,0,5,1,90,202120
TUNJA,FCHE,PSICOLOGÍA,DISEÑO DE LA ESTRATEGIA CAMINEMOS JUNTOS PARA REDUCIR LA CONTAMINACIÓN ACÚSTICA EN LA VÍA UNIVERSITARIA,VANESSA FIGUEREDO ANA RAMIREZ LINA HURTADO CAMILA ORTIZ,AVENIDA UNIVERSITARIA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,4,1,500,202120
TUNJA,FCHE,PSICOLOGÍA,DISEÑO DE ESTRATEGIA CON UN PUNTO FÍSICO DE ATENCIÓN PARA CONCIENTIZAR A LOS JÓVENES DE LA IMPORTANCIA DE CONTINUAR CON SUS ESTUDIOS Y LAS CONSECUENCIAS DE ABANDONARLOS POR DEJARSE LLEVAR DEL ENTORNO SOCIAL EN EL QUE VIVEN.,ABSALON MIRANDA GOYENECHE,JOVENES BARRIO SAN LÁZARO,No,Si,PROBLEMAS DE CONTESiTO,Si,0,1,1,1000,202120
TUNJA,FCSA,"MEDICINA, PSICOLOGÍA","PROBLEMÁTICA DE LAS REDES SOCIALES, TUNJA",GEIDY ESPERANZA MEJIA CAMACHO,ESTUDIANTIL,No,Si,HUMANIDADES,Si,0,6,1,97,202120
SOGAMOSO,FCHE,PSICOLOGÍA,"EVALUACIÓN PSICOPEDAGÓGICA EN ESTUDIANTE DE QUINTO GRADO, DEL COLEGIO POLITÉCNICO DE SOGAMOSO-BOYACÁ.","DIEGO ALEJANDRO CRISTANCHO MARTÍNEZ, LAURA ESTEFANÍA ORTIZ ORTIZ Y DANNY KARINA BARRERA TORRES",ESTUDIANTE,No,Si,PSICOLOGIA APLICADA A LA EDUCACIÓN,Si,0,3,1,3,202120
TUNJA,FCJS,PDCP,RECONOCIENDO LOS RINCONES DE NUESTRA CULTURA,SULLET VANESA JIMENEZ JULIAN ESTEBAN ALBA JULIAN VELANDIA GOYENECHE SARA JULIANA VELOZA PAULA FERNANDA RUEDA,JOVENES DE EDADES ENTRE 18 Y 25 AÑOS,No,Si,HUMANIDADES,Si,0,5,1,30,202120
TUNJA,FCHE,"PDCP 
PMED",LA FAMILIA COMO INFLUENCIA EN LA CREACIÓN DE LA IDENTIDAD SESiUAL,"MARÍA ALEJANDRA MONROY GARCÍA, GERALDINE SILGADO CANO, EDWARD ALEJANDRO GALÁN TAPIAS, KAREN JOHANNA MENDOZA RINCÓN, MARÍA ALEJANDRA CUEVAS RODRÍGUEZ, BRAYAN FERNANDO JIMÉNEZ VERGARA",COMUNIDAD LGBT,No,Si,HUMANIDADES,Si,0,6,1,6,202120
